price,lotsize,bedrooms,bathrms,stories,driveway,recroom,fullbase,gashw,airco,garagepl,prefarea,error_1,error_decile_1,abs_error_decile_1,relative_error_1,prediction,error,error_decile,abs_error_decile,relative_error
70500.0,5948,3,1,two,yes,no,no,no,yes,0,no,-784.6467514868855,6,0,-0.011129741155842348,74541.21806575086,4041.218065750858,5,1,0.057322242067388056
71500.0,8150,3,2,one,yes,yes,yes,no,no,0,no,11266.85523686331,7,1,0.15757839492116518,71090.48850027446,-409.5114997255441,4,0,-0.005727433562595023
71900.0,4800,2,1,one,yes,yes,yes,no,no,0,no,-17173.885570966522,5,2,-0.23885793561844954,69682.40579477209,-2217.5942052279133,4,1,-0.03084275667910867
75000.0,9800,4,2,two,yes,yes,no,no,no,2,no,22565.677798041463,8,2,0.3008757039738862,74823.70659239359,-176.29340760641207,4,0,-0.0023505787680854944
75000.0,8520,3,1,one,yes,no,no,no,yes,2,no,5729.376702222464,7,0,0.07639168936296618,73735.77910591166,-1264.220894088343,4,0,-0.01685627858784457
87000.0,8372,3,1,three,yes,no,no,no,yes,2,no,3635.5745361870795,7,0,0.041788213059621604,79784.0298872963,-7215.970112703697,2,3,-0.08294218520349077
64000.0,4040,3,1,two,yes,no,no,no,no,1,no,-10842.140740360104,5,1,-0.16940844906812663,64993.342188468516,993.3421884685158,4,0,0.01552097169482056
70000.0,4646,3,1,two,yes,yes,yes,no,no,2,no,-2922.1001717563486,6,0,-0.041744288167947834,66649.24105533108,-3350.7589446689235,3,1,-0.04786798492384176
47500.0,4775,4,1,two,yes,no,no,no,no,0,no,6858.060090012928,7,0,0.14438021242132482,47204.909322475534,-295.0906775244657,4,0,-0.006212435316304541
62600.0,4950,4,1,two,yes,no,no,no,yes,0,no,5521.495134064346,7,0,0.08820279766875952,60592.9341119557,-2007.0658880443007,4,0,-0.0320617554000687
66000.0,5010,3,1,two,yes,no,yes,no,no,0,no,-8859.87787137679,5,1,-0.13424057380873924,67067.23140109227,1067.231401092271,4,0,0.01617017274382229
58900.0,6060,2,1,one,yes,no,yes,no,no,1,no,-1209.6956094140478,6,0,-0.020538125796503357,65421.33321339495,6521.333213394952,6,2,0.11071873027835231
53000.0,3584,2,1,one,yes,no,no,yes,no,0,no,3908.5530760867696,7,0,0.07374628445446735,49468.41353308987,-3531.5864669101284,3,1,-0.06663370692283262
95000.0,6000,3,2,three,yes,yes,no,no,yes,0,no,-18.39092284682556,6,0,-1.935886615455322E-4,94193.3431958644,-806.6568041355931,4,0,-0.008491124254058876
96500.0,6000,4,2,four,yes,no,no,no,yes,0,no,5366.690769948735,7,0,0.05561337585439103,96744.27915309422,244.2791530942195,4,0,0.0025313901875048655
101000.0,6240,4,2,two,yes,no,no,no,yes,1,no,-10664.952822313251,5,1,-0.1055935923001312,102348.81727915937,1348.817279159368,4,0,0.013354626526330375
102000.0,6000,3,2,two,yes,yes,no,no,no,1,no,-22853.090573535155,4,2,-0.224049907583678,111132.10582476688,9132.105824766884,6,4,0.08953044926242043
103000.0,7680,4,2,four,yes,yes,no,no,yes,1,no,12684.560053955109,7,1,0.12315106848500106,101390.86315443549,-1609.1368455645134,4,0,-0.015622687821014693
105000.0,6000,4,2,four,yes,yes,no,no,yes,1,no,4817.888560489591,7,0,0.04588465295704373,103444.91910741972,-1555.0808925802849,4,0,-0.014810294215050332
108000.0,6000,4,2,four,yes,no,no,no,yes,1,no,-2875.617164054158,6,0,-0.026626084852353314,109181.37088267026,1181.370882670264,4,0,0.010938619283983927
110000.0,6000,4,2,four,yes,no,no,no,no,2,no,-14770.248528205848,5,1,-0.13427498662005316,108548.36749754372,-1451.632502456283,4,0,-0.013196659113238937
113000.0,6000,4,2,four,yes,no,no,no,yes,1,no,-7875.617164054158,6,1,-0.06969572711552352,111027.01803802978,-1972.9819619702175,4,0,-0.017460017362568296
120000.0,7475,3,2,four,yes,no,no,no,yes,2,no,-8358.351327427925,6,1,-0.06965292772856604,120837.74026944343,837.7402694434277,4,0,0.006981168912028564
105000.0,5150,3,2,four,yes,no,no,no,yes,2,no,-1477.4056264203682,6,0,-0.014070529775432078,105674.10999203111,674.1099920311099,4,0,0.006420095162201047
106000.0,6325,3,1,four,yes,no,no,no,yes,1,no,-16083.014079928194,5,2,-0.1517265479238509,105227.73765141706,-772.262348582939,4,0,-0.007285493854556028
107500.0,6000,3,2,four,yes,no,no,no,yes,1,no,-4266.841282033129,6,0,-0.0396915468096105,109536.32913069153,2036.3291306915344,5,0,0.018942596564572412
108000.0,6000,3,2,three,yes,no,no,no,yes,0,no,-17711.89664739059,5,2,-0.16399904303139434,103252.8072662097,-4747.1927337903035,3,2,-0.043955488275836146
113750.0,6000,3,1,four,yes,yes,no,no,yes,2,no,-17016.737858063687,5,2,-0.14959769545550494,112099.54313896275,-1650.4568610372517,4,0,-0.014509510866261554
120000.0,7000,3,1,four,yes,no,no,no,yes,2,no,-24468.17721744941,4,3,-0.20390147681207843,120734.96739138376,734.9673913837614,4,0,0.0061247282615313455
70000.0,12900,3,1,one,yes,no,no,no,no,2,no,12872.303951465918,7,1,0.18389005644951312,67680.30358989097,-2319.696410109027,4,1,-0.03313852014441467
71000.0,7686,3,1,one,yes,yes,yes,yes,no,0,no,10670.389709264928,7,1,0.15028717900373137,64942.59483426897,-6057.4051657310265,3,2,-0.0853155657145215
82000.0,5000,3,1,three,yes,no,no,no,yes,0,no,-9655.057379120044,5,1,-0.11774460218439078,81190.63151153366,-809.368488466338,4,0,-0.009870347420321196
82000.0,5800,3,2,four,yes,no,no,no,yes,0,no,17277.05337893816,8,2,0.21069577291387998,82508.37745405987,508.3774540598679,4,0,0.006199725049510584
82500.0,6000,3,2,four,yes,no,no,no,yes,0,no,17475.466651969764,8,2,0.21182383820569411,83808.0995682445,1308.0995682445064,4,0,0.015855752342357653
83000.0,4800,3,1,three,yes,no,no,no,yes,0,no,-11353.47065215165,5,1,-0.13678880303797167,77309.49455756541,-5690.505442434587,3,2,-0.06856030653535647
84000.0,6500,3,2,three,yes,no,no,no,yes,0,no,8034.136535188431,7,1,0.09564448256176702,86028.88477213295,2028.8847721329512,5,0,0.024153390144439894
85000.0,7320,4,2,two,yes,no,no,no,no,0,no,-7303.536644088439,6,0,-0.08592396051868752,85397.09155187458,397.0915518745751,4,0,0.004671665316171472
85000.0,6525,3,2,four,yes,no,no,no,no,1,no,6914.170129526057,7,0,0.0813431779944242,83646.08397675403,-1353.916023245969,4,0,-0.015928423802893752
91500.0,4800,3,2,four,yes,yes,no,no,yes,0,no,8978.492738323868,7,1,0.09812560369752861,89045.80738417801,-2454.1926158219867,4,1,-0.026821777222098216
94000.0,6000,3,2,four,yes,no,no,no,yes,0,no,5975.466651969764,7,0,0.0635687941698911,94015.08265172434,15.082651724340394,4,0,1.6045374174830207E-4
103000.0,6000,3,2,four,yes,yes,no,no,yes,1,no,4926.664442510621,7,0,0.04783169361660797,102296.95162235656,-703.0483776434412,4,0,-0.0068257124043052545
105000.0,6000,3,2,two,yes,yes,no,no,yes,1,no,-12700.767143386387,5,1,-0.12095968707987036,105675.29207725528,675.2920772552752,4,0,0.006431353116716907
105000.0,6000,3,1,two,yes,no,no,no,yes,1,no,-31845.36723450158,3,4,-0.3032892117571579,110009.7257988205,5009.725798820495,5,2,0.0477116742744809
